comment,replies,user_name,date
"In Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know.
And all the people that come and go
Stop and say hello.
On the corner is a banker with a motorcar,
The little children laugh at him behind his back.
And the banker never wears a mack
In the pouring rain, very strange.
Penny Lane is in my ears and in my eyes.
There beneath the blue suburban skies
I sit, and meanwhile back
In penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the Queen.
He likes to keep his fire engine clean,
It's a clean machine.
Penny Lane is in my ears and in my eyes.
A four of fish and finger pies
In summer, meanwhile back
Behind the shelter in the middle of a roundabout
The pretty nurse is selling poppies from a tray
And tho' she feels as if she's in a play
She is anyway.
In Penny Lane the barber shaves another customer,
We see the banker sitting waiting for a trim.
And then the fireman rushes in
From the pouring rain, very strange.
Penny lane is in my ears and in my eyes.
There beneath the blue suburban skies
I sit, and meanwhile back.
Penny lane is in my ears and in my eyes.
There beneath the blue suburban skies,
Penny Lane.",[],@FT-4848,2024-03-07T18:54:59Z
ya en serio Jhon Lennon es el ser mas cool que ha existido en este planeta,[],@uchihatake01,2024-03-06T20:43:10Z
"Imagine my delight! Discovering this Penny Lane video was like finding a hidden treasure chest full of musical gems.

The Fab Four themselves! Who knew these musical legends even graced the screen on Penny Lane? What a delightful surprise!

Natural-born cowboys? Witnessing The Beatles effortlessly ride horses like seasoned wranglers was a sight to behold!

A fiery surprise! Spotting the fireman joining the horseback, fun added a sprinkle of unexpected charm to the video.

Peace and quiet on Penny Lane? A world without paparazzi bothering The Beatles? Now that's a truly magical surprise!",[],@localreviewking134,2024-03-06T19:56:37Z
« It's a clean machine » : most endearing verse ever !,"[""But, but..... in the next verse he's talking about fish-finger pies?? 🤣🤣""]",@philippecal6787,2024-03-06T13:35:33Z
"No sé cuál escojer.
Todas me gustan 😅😅😅😅",[],@noemifrometa9310,2024-03-06T12:30:35Z
The best band EVER. I « hate  » my cellular phone when it writes whatever it likes!!!,[],@najaitmessaoudi3478,2024-03-06T07:25:52Z
"Many thanks for your beautiful comments about the best band everything. I love The Beatles since I was à little girl. My cat Harrison was killed in april 2015. He was not even 2. Now, my cat Lennon is dying. I am so desperate. He is only 8.",[],@najaitmessaoudi3478,2024-03-06T07:21:19Z
I learn Enghlis by myself with The Beatles ....long time ago...or not ?? Maybe Yesterday 😂😂😂😂🏊👻🥭💫,[],@user-sj5sy4fz5l,2024-03-06T06:31:45Z
They wrote all those great songs at a time when rock n roll didnt have a long history. They wrote the rules for future music and then broke those rules and made new ones. All in under 8 years of recoding professionally. The world will never see that level of genius in our lifetime.,"['Very well said.', '@@RalphCramden-tm2gi  Thank you.']",@monty4336,2024-03-06T05:09:23Z
"Massive Beatles fan, even this rather amateur video is still enjoyable, it's the music!  I've often thought of how much they've mattered to England and contemporary English culture overall.  ""wet beneath the blue Suburban skies""",[],@timages,2024-03-06T01:05:10Z
Pennyyyyyyy lane❤❤❤❤❤❤🎉,[],@dannilaser16,2024-03-05T20:04:34Z
"I don't know if it's true, as they say, that John, in his closeup, is saying, ""Bite me.""",[],@glen1ster,2024-03-05T05:32:55Z
Great!,[],@833071,2024-03-05T04:20:33Z
"The new movie Wonka movie has a song in it called A World of Your Own, it completely copies this song.",[],@Nooneaskedforthis,2024-03-03T13:53:13Z
"Cada vez que escucho el coro de esta canción, se me viene a la mente automáticamente la canción ""Ni tu ni nadie"" de Moenia ehhh",[],@oikawatoru8803,2024-03-02T03:29:38Z
"Bang lennon aq juga tukang cukur diseminari, udh nyukur lalu dibagi susu sma roti",[],@arnoldjunaedi3209,2024-03-01T17:06:41Z
Apalgi udah ditemenin mrs. Yoko,[],@arnoldjunaedi3209,2024-03-01T17:03:56Z
Jhon Lennon org paling keren dlm sejarah the beatlea,[],@arnoldjunaedi3209,2024-03-01T17:03:07Z
Had! The frikkin’ SWING on the chorus!!!,[],@bullcrap9409,2024-03-01T03:19:22Z
I see John's on Desert Orchid and George's on Arkle.,[],@karenrobinson5616,2024-02-29T14:10:07Z
Jenny Lane? = Penny Lane ??? PLEASE  don't sing Lester.. PLEASE? Got to fix that Lester so it NEVER happens again as you are not always there. That was sad watching momma calling for her baby..,[],@beachnorigional9793,2024-02-29T08:29:00Z
"I'm sort of embarrased to admit this, but I always thought the title of this song was Aunt Elaine--Easy for me, because I have an Aunt Elaine! Makes me think of lare 1982, in any case! best time of my life!  Monroe forever!","['I got this song on a greatest hits album in 1984---for my sixteenth birthday--Yeah, it was great!']",@DawnKemp-jd9xx,2024-02-29T06:25:18Z
This songs have and will remain my best 💖. It only gets better with time.,[],@classicrockcollection.,2024-02-28T04:01:58Z
"Hallo Leute! Ich hätte mal eine Frage: Wieso ist das Lied nicht auf dem Sgt Pepper-Album drauf, obwohl es laut Cover, eigentlich drauf sein müsste? Vielen Dank!",[],@tobiaskellner7181,2024-02-27T10:32:44Z
"Imagine (you can do it if you try) if ""Penny Lane"" and ""Strawberry Fields Forever"" had been included on Sgt. Pepper as the Beatles wanted, rather than being released as a separate single as demanded by EMI. If anything could have improved the legendary status of Pepper, that would have been it.",[],@fresser56,2024-02-27T02:59:03Z
1:36 - eu amooooooooooooooooo 😭😭😭😭💔💔💔💔,[],@silasleal646,2024-02-26T19:44:04Z
🎵🎸💎😎👌,[],@pernestomenendez4312,2024-02-26T00:44:13Z
"Saw this band when I was growing up in minnesota,1965. Ringo hid in a station wagon to get in",[],@markhendershot3734,2024-02-25T19:58:11Z
"Angel Lane, Stratford",[],@pavspol,2024-02-25T18:20:18Z
The best songwriters ever next to them  is bully joel,[],@louisbronzino,2024-02-25T17:04:57Z
Só br vai curtir aqui.,[],@topvideos4786,2024-02-25T03:15:55Z
👍🏻🎸🎸🎸🥁... Quelles Sensations d'avoir appris le ..Solfège  en compagnie de ces 4 Pirates....,[],@Rick-Nundigger,2024-02-25T02:09:57Z
"Era rico ver a los cuatro de liverpool ir de un lado a otro, sobretodo cuando eran perseguidos por las fans.",[],@renedanielgallardoperez2826,2024-02-24T22:19:27Z
"★ The Beatles  ---  “  Penny Lane  ”  （  1967  ）
Written by Paul McCartney,  and lead sung by Paul McCartney.
Produced by George Martin.   

What a the greatest and super rare genius ! ... What a the miracle !  ♥️🌎👍
.
.
------------------------------------------------------------------------------------------
The Beatles  ---  “  Penny Lane  ”（  1967  ）  The Lyrics

Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know.
And all the people that come and go
Stop and say "" Hello "".

On the corner is a banker with a motorcar,
And little children laugh at him behind his back.
And the banker never wears a mac
In the pouring rain, very strange.

Penny Lane is in my ears and in my eyes.
There beneath the blue suburban skies
I sit, and meanwhile back in

In Penny Lane there is a fireman with an hourglass,
And in his pocket is a portrait of the Queen.
He likes to keep his fire engine clean,
It's a clean machine.

Penny Lane is in my ears and in my eyes.
A four of fish and finger pies
In summer. Meanwhile back

Behind the shelter in the middle of the roundabout
The pretty nurse is selling poppies from a tray.
And though she feels as if she's in a play, she is anyway.

In Penny Lane the barber shaves another customer,
We see the banker sitting waiting for a trim,
And then the fireman rushes in from the pouring rain
very strange.

Penny Lane is in my ears and in my eyes.
There beneath the blue suburban skies
I sit, and meanwhile back.

Penny Lane is in my ears and in my eyes.
There beneath the blue suburban skies
Penny Lane 
..
----------------------------------------------------------------------------------------------------------------
The Beatles  ---  “ 佩妮街道（ 利物浦的一条街 ） ”   (  1967 年  )  歌词

佩妮街道有个理发师在展示他的照片
他有幸认识的每一个人。
所有来来去去的人
停下来，说 “ 你好 ”。

街角有个开着汽车的银行家，
还有小孩子们在背后嘲笑他。
银行家从来不穿雨衣
在瓢泼大雨中，很奇怪。

佩妮街道在我的耳朵和眼睛里。
在郊区蔚蓝的天空下
我坐着，同时向后退去

在佩妮街道有一个拿着沙漏的消防员，
在他的口袋里有一幅女王的画像。
他喜欢保持消防车的清洁，
这是一台保持消防车的清洁干净的机器。

佩妮街道在我的耳朵和眼睛里。
四份鱼和手指派甜馅饼
在夏天。与此同时回来

在环岛中间的掩体后面
漂亮的护士在用托盘卖罂粟花。
虽然无论如何她觉得自己像是在演戏。

在佩妮街道，理发师给另一位顾客刮脸，
我们看到银行家坐在那里等着理发，
然后消防员冲了进来
从瓢泼大雨中逃出来，真奇怪。

佩妮街道在我的耳朵和眼睛里。
在郊区蔚蓝的天空下
我坐着，同时向后退去。

佩妮街道在我的耳朵和眼睛里。
在郊区蔚蓝的天空下
佩妮 街道 !

..",[],@Wan-Jun-Yan,2024-02-24T21:47:30Z
Mr crawley ozzy,[],@user-hg6gi6yf9o,2024-02-24T10:05:19Z
"If William was on the dark horse, it would be clear!",[],@NaaHva,2024-02-23T07:40:38Z
God listens to the Beatles,[],@RowdyYates007YNWA,2024-02-22T00:53:47Z
2024: penny lane has 56 years of launch,[],@rodergonzalez4512,2024-02-21T16:15:58Z
Smells like horse,[],@fmargaret2825,2024-02-20T09:34:21Z
"Always marvelled ….    In the arteries of the camera work and editing  ,sound track ….   Just.    Marvellous !!!!",[],@patsquach4080,2024-02-19T21:58:23Z
"After recent events, it seems Paul is doing some - 50+ year - foreshadowing at 2:36",[],@raoulduke344,2024-02-18T11:56:33Z
The immigrants want to force a change of name of Penny Lane,[],@NicCageForPresident2024,2024-02-18T11:35:41Z
Love the lady bugs,[],@iradamdee,2024-02-18T08:37:52Z
You can keep Brittan and Europe 💯,[],@grimsadventures-bikesnpetr7913,2024-02-17T19:03:09Z
Why is LITERALLY NOBODY talking about the meaning of the lyrics? Paul McCartney used several very old English slang words with s*xu4l or dr*g meanings,"['😮😮😮😮😮😮😮😮😮😮😮😮😮', 'James Paul McCartney died before they recorded Penny Lane. The man in the video is a right-handed session-musician named William Shears Campbell.', '@@NaaHvaGet help']",@johnlennonsman,2024-02-17T17:11:22Z
❤❤❤,[],@user-lz7qs6xc7z,2024-02-16T23:04:35Z
Penny Lane,[],@crysler767,2024-02-16T02:15:15Z
"Can you imagine having the talent to write a song that good?  The lyrics, the harmonies, the melody, the brass solo instrument breaks?  And then doing it all over again tomorrow to create something new?  I guess that's why they are the Beatles and we aren't.  Not too shabby, boys.",['Well said.'],@bencaplan5388,2024-02-15T05:08:54Z
❤❤❤❤,[],@user-wy4jv9do3k,2024-02-13T23:50:57Z
❤️❤️❤️,[],@gabriellagalvao6945,2024-02-13T22:40:56Z
"Lead Vocals from the 70’’s, Guitar form the 90’s, Drums and Backing Vocals from 2020’s, Beatles from the Eternity.
Thank you very much, universe, for giving us those 4 fabulous human beings. Thank you, lads, for giving us music and love. 
Sincerely, a Nowhere Man from Brazil, walking through the Long and Winding Road of Life.",[],@ajgmendescastelo,2024-02-12T16:58:14Z
Me to,['to where?'],@timothyrwanamaker2026,2024-02-12T14:16:13Z
"1.12  ""Stones"" is written on the Penny Lane Street sign. I'll bet Lennon did that",[],@woohoolabtheory,2024-02-12T08:21:15Z
Ringo barely survived getting off the horse lol,[],@londonclubbernz,2024-02-11T05:15:53Z
The Beatles is the best thing happened to our poor world.,"['sadly you are correct, and i dont mean sad because of the beatles, i mean sad because they are nobody else as great as them.']",@Luigi1980,2024-02-11T01:46:46Z
Excelente Estado,[],@LourdesLron-bg2hi,2024-02-11T00:15:31Z
The are ok but without Jesus  are Savior we are lost forever thank you Jesus.,['The ? The what?'],@GaryBasurto-zh3wr,2024-02-10T06:55:49Z
"Liverpool City Councillors a few years ago where going to remove Penny Lane from the history books because of links to a slave trader named John Penny, however a young 7 year old lad attending a local primary school informed them that in fact it was actually down to persons having to pay a penny to cross a nearby bridge, he also informed them of the devastating effect this would have on the local community and the City as a whole losing millions of pounds in lost revenue.",[],@semiacoustic2017,2024-02-09T22:49:03Z
The memories this song evokes. It's been 56-57 years and still relevant.,[],@einerreklov4304,2024-02-09T19:36:58Z
"Hey there, stop for a second and read this:
""For God so loved the world that He gave His only begotten Son that whoever believes in Him should not perish, but have eternal life."" ~ John 3:16 

Life is too short to just throw it away. Live it right for God, love God, and inherit eternal life in God's kingdom ❤️. The new Kingdom will be free of the curse of sin (death, suffering, violence, disease, evil, etc.) A true, spiritual journey awaits you! 🕊❤️

I was a militant atheist for years and later dabbled in the occult. I never imagined I would be a Christian. I hated the religion. However, I had a supernatural encounter with Jesus that completely changed me and my life.

Nothing this world can offer you even compares to knowing Jesus. His peace, love, and joy transcends all. 

Jesus Christ loves you, He is your Creator ❤️🕊🙏 Seek Him with a genuine heart and He will reveal His existence to you. The truth shall make you free, friends! (John 8:32) ❤️🕊🙏",[],@Hannah11235,2024-02-09T17:44:42Z
Simply perfect!,[],@Ecologist_STALKER,2024-02-09T13:01:03Z
Beatles Forever ❤,[],@wagnerchristensen356,2024-02-08T13:23:46Z
I love this song,[],@user-md4lm8ot9z,2024-02-08T13:06:13Z
I heard this song when I was 6 years old until now. I love to listen again and again. Thank you for uploaded here in you tube.,[],@user-le8vd9mg4e,2024-02-08T05:47:57Z
Fortnite,[],@Nunuxurdad,2024-02-08T05:33:04Z
I'm very proud that my late uncle John Robinson was a cameraman on this and Strawberry Fields Forever and told me about showing Paul his camera as he was fascinated with the film-making process. Lovely to see him in some behind the scenes shots such as these: https://youtu.be/Eoqv96XrwgM?si=NGoJndxC7wxDQI2N&t=177,[],@moondoglovesyou,2024-02-07T23:56:32Z
"Paul is singing, but John is the main role. annoying :)","['William* is singing.', '@@NaaHvayawn', '@@johnp515 Hiding the truth away?']",@criticisebroadcast,2024-02-07T15:09:27Z
Thank you John. Mixed emotion. 😢😊,[],@FrankJohn-kv6uw,2024-02-07T13:53:13Z
Penny Lane Liverpool..... Penny Knapp San Pedro.... Penny they are singing about U ❤....❤ U Girl,[],@rkmklz7562,2024-02-06T23:46:17Z
I took the penny lane double decker bus from Pickadilli to the end and back. This song was in my head all the way.,[],@johnnyrodriguez8358,2024-02-06T22:30:09Z
When I was a kid I thought Penny Lane was one of Paul McCartney exes. 😂,[],@shelleyhawkins1559,2024-02-06T19:45:16Z
I became a Beatles fan after listening to this song. I've been listenig to Penny Lane for 57 years.,[],@Tatuo850,2024-02-06T19:17:54Z
"The sequences where they're wearing red hunting jackets was filmed in Angel Lane, Stratford E15 in east London fact fans!",[],@garywood5882,2024-02-06T00:14:36Z
❤❤,[],@YoliGet,2024-02-05T22:49:33Z
"It's funny, this reminds me of the ""One Direction"" video for ""One Thing""","['One direction are no Beatles for sure', '@@user-lt5be9jl4q yeah but they were copying this Beatles video though', ""\u200b@@user-lt5be9jl4qAt least 1D didn't replace one of their members with an imposter."", '@@NaaHva You mean Billy.', '@@sjdrifter72 Yes - William.']",@MikeP-sq6be,2024-02-05T08:11:52Z
Happy Heavenly Birthday Dad... I know how much you loved this song....  R.I.P.  Dad 🙏❤,[],@rockandrollfan,2024-02-05T00:29:44Z
It's turning 5:55🎼🥁🎸🎤✌️😎🌞🌍☮️✝️🙌🚗🙏🎵🎵🕊️,[],@shelleyharris9349,2024-02-04T23:54:41Z
Classic,[],@KevinPalmer777,2024-02-04T14:15:40Z
I didn’t realize the Beatles were so political,"[""You're confusing this song with 'Revolution'. That's their political song.""]",@therealhouseofpop729,2024-02-04T03:38:12Z
"In Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say hello

On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mack
In the pouring rain, very strange

Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back

In Penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the queen
He likes to keep his fire engine clean
It's a clean machine

Penny Lane is in my ears and in my eyes
A four of fish and finger pies
In summer, meanwhile back

Behind the shelter in the middle of a roundabout
The pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway

In Penny Lane the barber shaves another customer
We see the banker sitting waiting for a trim
And then the fireman rushes in
From the pouring rain, very strange

Penny lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back
Penny lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane","['❤❤❤', 'Good lyrics by ""Sir Paul"" (William).']",@TT-zb3rs,2024-02-04T02:48:20Z
❤❤❤😊😊,[],@user-je8gg8nj3e,2024-02-04T02:39:41Z
"I've loved 
The Beatles since I was 4 and I'm about to be 11",['❤'],@DemocatEDITS,2024-02-03T15:52:08Z
Alguien escucho la  sesion de bateria ?,[],@user-ml9td2if5o,2024-02-02T21:45:31Z
"Everyone who reads this, we don't know each other and probably never will but I wish you all the best in life and all the luck in the world 💕🥰","['❤❤❤', ""And I wish that people like you would quit writing sappy comments in order to gain likes.\n Not going too well is it? Only 4 likes in 3 months.🤣(No, one of them isn't from me|)""]",@softrock1999,2024-02-02T07:37:58Z
"Cracks me up, watch Ringo trying to dismount his horse, awkward 😅",[],@jimmyjames6267,2024-02-01T16:36:48Z
❤❤❤,[],@user-yn2mo1dk3e,2024-02-01T01:29:16Z
"Penny lane hit No.1on March,18,1967 both UK.& US'🤔😊",[],@NutrapeeMongkolsawan-fz7bc,2024-01-31T08:56:51Z
Einfach Klasse 👍👍👍❤️,[],@eddapust9544,2024-01-31T08:43:17Z
SYMPLY FANTASTIC,[],@cesarcontreras7027,2024-01-31T02:58:23Z
❤❤😊😊😊,[],@JeniNarvawd-zl7ss,2024-01-31T01:03:02Z
❤,[],@user-qt1ts5gh5p,2024-01-30T23:22:29Z
Schöne grüße an euren Englisch lehrer,[],@Jojo-lu7fz,2024-01-30T13:52:16Z
So The Beatles sort of invented music videos too.,[],@bst6791,2024-01-29T17:02:47Z
Bella,[],@NarcisaAreda-bl7hb,2024-01-29T08:31:54Z
술마시고 느긋하게🎉🎉🎉🎉🎉🎉🎉🎉🎉,[],@user-vy4nn2fb4t,2024-01-29T02:46:40Z
❤❤❤❤,[],@user-br5zn9mc2d,2024-01-28T13:05:48Z
The best mccartneys song,[],@verdizon4058,2024-01-28T00:19:56Z
Penny Lane I don't speak Indian I speak English,['What'],@JaysonTripp-cq5be,2024-01-27T22:30:14Z
harmonica E melodymaker(2nd pos labeled)❤❤❤❤❤,[],@detharp,2024-01-27T20:22:36Z
"pra mim essa e a melhor música dos Beatles,pra mim,e melhor que Hey Jude",[],@Palmeiras2221,2024-01-27T12:49:42Z
Bello,[],@DarwinAldafn-br2vo,2024-01-26T08:32:05Z
So excellent. Check out The Bonzo Dog Doo Dah Band playing The Equestrian Statue.. It's got that certain 1967 £sd vibe and features Neil Innes from The Rutles.,[],@chegeny,2024-01-26T06:11:27Z
Smithdown ❤❤,[],@RRLosc,2024-01-25T22:35:05Z
"Omg, please tell me more. Why do you think they wrote that song,?","['The Beatles were originally going to do an album based on their childhoods, but the record labels were pressing them for a new single. So both Penny Lane and Strawberry Fields Forever were hastily released, when they were intended to be included on the Sgt. Pepper album.']",@kimconstantino7839,2024-01-25T17:48:25Z
I would estimate I’ve listened to this song no less than 2000 times. I look forward to the next 2000. As uplifting a song as there is.,[],@jdrulach,2024-01-25T11:41:44Z
One of my top 5 Beatles songs.,[],@sdgakatbk,2024-01-25T04:40:30Z
🎉❤,[],@MarnaioBurolo-be2js,2024-01-24T10:30:32Z
"What was wrong with John, did he turn the table over because no one brought him his guitar? Did he get jealous? I can't think of another reason, can I have a ""little help from my friends""?",['Suppressed pain from his childhood.  There were no family dinners in the Lennon household.  John lived with his aunt Mimi.'],@chrisowens9977,2024-01-24T05:39:03Z
Great song 🎶,[],@Pennylane222,2024-01-23T20:23:38Z
❤❤😊😊,[],@TatiUlooa-my5lv,2024-01-23T09:24:44Z
"Just a Good Time uplifting Song. 
A Happy Song. Wonderful. 
St Michael.",[],@user-tq2fe2rh7x,2024-01-22T20:36:53Z
@1:10 Does anyone know if that's a reference to the Rolling Stones?,[],@smilingskull7827,2024-01-22T18:11:48Z
"It is so cool that the Beatles were so prolific as well as Photographed at all times, There is no one more documented then this band,,,, we get to see it all...",[],@jeffjcool1600,2024-01-22T06:56:31Z
UNARUNE 👁️☝️🦋🙏❤️,[],@runehazelwrangel8107,2024-01-22T00:08:37Z
They are so cool More so now,[],@properprim,2024-01-20T21:41:33Z
Oh George!,[],@ouidalanuza7177,2024-01-20T20:35:52Z
"The Bassline during verse (is inspired from Bach's Goldberg Variations, esp. variation 4 and 5 where the theme is clearly stated-- Goldberg Variations were made popular by Glenn Gould's 1955 recording. It took the world by storm as bach had been considered so difficult to play (Gould played much of it at a breakneck speed--most played bach far to slow due to the virtuosity his work demands). Thus bach had been relegated to academia, and private recitals rather than the public performance let alone recordings. Glenn changed that perception. Thanks Beatles for using the beauty of bach and making it palatable for the masses!",[],@Lol4you22,2024-01-20T18:39:41Z
"I now wanna see every Beatles ""music video"" in order!",[],@robynsegg,2024-01-20T10:22:50Z
"My favourite bits are ""Stones"" graffiti on the Penny Lane street sign and Ringo's brilliant inability to ride a horse.",[],@andymoore5118,2024-01-20T05:00:21Z
Every single beatles song is an exercise in musical genius...every band member as supremely brilliant as the next,"[""No, just no.....\nThe Beatles, like every other great act, turned over some absolute shite. Maxwell's Silver Hammer being one. 'Nuff said....."", '@@davewalkeden6932 relax', ""@@TheJimbo1791  Couldn't be more relaxed, mate. 😊"", '@@TheJimbo1791 The Beatles produced the most Billboard top 10 songs in history . The Stones are the only group even close in hits in the top 10.  Did the Beatles have a few clunkers? Probably. Because they produced so many songs']",@AnneStueve-jw4xp,2024-01-20T04:29:56Z
The best band ever,[],@cathyleatherman3097,2024-01-19T18:36:48Z
Imagine seeing John Lennon casually walking the street.,[],@Korn1holio,2024-01-19T17:22:49Z
"""Forbidden fruit is uneaten fruit.""                   ,dan'",[],@the-bottom-of-a-black-hole-.,2024-01-18T19:25:57Z
Guten Tag FRAU Weiß,[],@Aytrax_tv,2024-01-18T18:49:09Z
"Nice song. What is ""mac"" means in this video? I google translate it and got macintosh.... Cant be that., Im norwegian","['Macintosh is correct, the British term for a type of raincoat. Thus the lyric” “And the banker never wears a Mac, in the pouring rain, very strange.', '@@johnp515 Ok, thanks for your answer']",@janhansen554,2024-01-17T20:21:43Z
Great classic,[],@newday2637,2024-01-17T15:51:18Z
No more screaming girls on the background.,"['There were never any on any of their promo films, tbf']",@jacobbringula571,2024-01-16T13:07:13Z
"Every time I listen to this one of my all time favorite songs, the line ""the pretty nurse"" reminds me how lucky I am to have been married to a very pretty nurse for 35 years.",[],@Clayfan568932,2024-01-15T23:23:53Z
Magia,[],@mariafranci7747,2024-01-15T15:40:05Z
I hate IT,[],@niconotsorryyy,2024-01-15T13:25:41Z
Video depicts a time long gone-but the music…man it’s untouchable in its genius!,[],@andycuthbert2763,2024-01-15T11:50:20Z
❤🤍 Liverpool in the comments,[],@greeneyesp2039,2024-01-14T17:53:27Z
😊😊😊😊,[],@JoseyyNeria,2024-01-14T16:39:36Z
"First vid ever, best vid ever.",[],@ingokupler8687,2024-01-14T16:07:50Z
The Pool ❤🦊,[],@JacquelineFox-xo6jn,2024-01-14T09:21:43Z
"My biggest flex That is my Champion
. And my pony that had a slashed forelock... Try Me...,,",[],@JacquelineFox-xo6jn,2024-01-14T01:22:43Z
Los amaré fanáticamente por siempre 💖💖💖💖,[],@mariamaria3190,2024-01-12T04:01:51Z
Very strange...🤔,[],@leandromt,2024-01-12T02:21:39Z
❤,[],@atanaskageorgieva5164,2024-01-11T23:15:56Z
😅😅😅😅😂❤🎉 ok then😅,[],@user-by3pe6yu2x,2024-01-11T20:22:26Z
a forrest gump moment.,[],@luchm4046,2024-01-11T14:55:18Z
❤❤😊😊😊,[],@EkidaMilso,2024-01-10T14:20:55Z
"Em Penny Lane, há um barbeiro mostrando fotos
In Penny Lane, there is a barber showing photographs

De cada cabeça que ele teve o prazer de conhecer
Of every head he's had the pleasure to know

E todas as pessoas que vêm e vão
And all the people that come and go

Pare e diga olá
Stop and say hello

Na esquina está um banqueiro com um automóvel
On the corner is a banker with a motorcar

E as crianças riem dele pelas costas
And little children laugh at him behind his back

E o banqueiro nunca usa um mac na chuva torrencial
And the banker never wears a mac in the pouring rain

Muito estranho
Very strange

Penny Lane está nos meus ouvidos e nos meus olhos
Penny Lane is in my ears and in my eyes

Molhado sob o céu azul suburbano
Wet beneath the blue suburban skies

Eu sento e enquanto isso volto
I sit and meanwhile back in

Penny Lane, há um bombeiro com uma ampulheta
Penny Lane, there is a fireman with an hourglass

E no bolso dele está um retrato da Rainha
And in his pocket is a portrait of the Queen

Ele gosta de manter seu carro de bombeiros limpo
He likes to keep his fire engine clean

É uma máquina limpa
It's a clean machine

Penny Lane, está nos meus ouvidos e nos meus olhos
Penny Lane, is in my ears and in my eyes

Um quatro de peixe e tortas
A four of fish and finger pies

No verão, enquanto isso de volta
In summer, meanwhile back

Atrás do abrigo no meio de uma rotunda
Behind the shelter in the middle of a roundabout

Uma enfermeira bonita está vendendo papoulas em uma bandeja
A pretty nurse is selling poppies from a tray

E embora ela sinta como se estivesse em uma peça
And though she feels as if she's in a play

Ela é de qualquer maneira
She is anyway

Penny Lane, o barbeiro faz a barba de outro cliente
Penny Lane, the barber shaves another customer

Vemos o banqueiro sentado esperando um corte
We see the banker sitting waiting for a trim

E então, o bombeiro corre da chuva torrencial
And then, the fireman rushes in from the pouring rain

Muito estranho
Very strange

Penny Lane está nos meus ouvidos e nos meus olhos
Penny Lane is in my ears and in my eyes

Lá sob o céu azul suburbano
There beneath the blue suburban skies

Eu sento e enquanto isso volto
I sit and meanwhile back

Penny Lane está nos meus ouvidos e nos meus olhos
Penny Lane is in my ears and in my eyes

Lá sob o céu azul suburbano
There beneath the blue suburban skies

Penny Lane
Penny Lane",['Baseball'],@joaovictorsantos9270,2024-01-10T10:37:41Z
Ilove the beatles ❤❤❤❤❤❤,[],@luizxavier7279,2024-01-10T00:33:49Z
"I am very familiar with all the place's they sing about and where they grew up living not far from Liverpool, it makes me proud they came from the same neck of the woods as me.
Peace and love  xx",[],@afleetingglance8518,2024-01-10T00:12:25Z
The trumpet solo is magnificient !    I also love John Lennon !   💘💝,[],@monichat,2024-01-08T16:33:26Z
Great flute & pic playing by Phil Goody!,[],@willie-whistleblower,2024-01-07T15:55:04Z
❤❤❤,[],@user-ni9nd9oe1w,2024-01-07T10:44:50Z
❤,[],@LidgBrezh,2024-01-07T08:22:02Z
Holding back tears from nostalgia,[],@theonewstead23,2024-01-07T00:12:30Z
Timeless!!!!,[],@bgbstrm2352,2024-01-06T20:19:00Z
Im in love for the first time,[],@candyrolonrios9821,2024-01-05T11:15:27Z
Turn right at the top of Penny Lane and it leads you into Doubleback Alley.,[],@rrbh,2024-01-05T07:57:36Z
"Let's see, there's a Penny Lane in Liverpool.  I know of two Penny Lanes in suburban Chicago. Beatles must have inspired a lot more of them across the world!  Let me know if you have other Penny Lanes in your neck of the world!",[],@martinalinkedtowe7348,2024-01-05T07:27:20Z
I get emotional listening to this for some reason.,[],@supermarroman9120,2024-01-05T00:47:29Z
"Beatles Hits: McCartney 75%, Lennon 21 to 22%, Harrison 3 to 4%",[],@danielkjr3574,2024-01-03T23:29:51Z
Who’s here 2024,[],@Gingerjuju,2024-01-03T20:22:45Z
Gran bajo...,[],@Wilfredoviquez,2024-01-03T00:55:11Z
"Lyrics :


Something in the way she moves
Attracts me like no other lover
Something in the way she woos me
I don't want to leave her now
You know I believe and how
Somewhere in her smile she knows
That I don't need no other lover
Something in her style that shows me
I don't want to leave her now
You know I believe and how
You're asking me will my love grow
I don't know, I don't know
You stick around, now it may show
I don't know, I don't know
Something in the way she knows
And all I have to do is think of her
Something in the things she shows me
I don't want to leave her now
You know I believe and how",[],@odilebams,2024-01-01T20:51:16Z
Who is listening to this masterpiece in 2024?,[],@gironeglistatiuniti1018,2024-01-01T05:09:39Z
初めて聞いた時にあまりに綺麗なコーラスになみだしました。❤❤❤❤❤,[],@user-sf9cm9tt7c,2023-12-31T02:01:12Z
Los más grandes 😍😍🥰😍,[],@isaacbs9479,2023-12-31T01:04:13Z
